LocationNormalized,CustomerID,total_spent,transactions,city_rank
ROAD MALAD (W) MUMBAI,C1011381,1500.0,1,1
SANTHI NAGAR,C6731759,1500.0,1,1
SHADURG,C2285855,1500.0,1,1
SHEOHAR,C3821235,1500.0,1,1
SHOWROOM GURGAON,C3640361,1500.0,1,1
SURAT SURAT,C8772313,1500.0,1,1
TAL DIST BHIND,C2916936,1500.0,1,1
TAVEREKERE BANGALORE,C5590186,1500.0,1,1
TELIBAGH,C8427062,1500.0,1,1
TEMPLE BANGALORE RURAL,C5521291,1500.0,1,1
TEMPLE PORT BLAIR,C1222791,1500.0,1,1
VILAMPUR,C8469789,1500.0,1,1
VITA,C8614084,1500.0,1,1
WORLI COLONY MUMBAI,C7814386,1500.0,1,1
AGRICULTURE AGARTALA,C7711334,1499.0,1,1
SOCIETY SURAT,C3518687,1499.0,1,1
TALEIGAO PANAJI,C3121345,1499.0,1,1
TAMENGLONG,C7382122,1499.0,1,1
UPPER SIANG,C5629576,1499.0,1,1
VASANIYA,C2912419,1499.0,1,1
CHHIBRAMAU,C1737276,1498.0,1,1
E MOSES ROAD MAHALAXMI MUMBAI,C4218674,1498.0,1,1
EXTENSION BANGALORE SOUTH BANGALORE,C2138926,1498.0,1,1
PALLA,C8415355,1497.0,1,1
1601672 BANGALOE,C1212263,1495.4,1,1
DIST HOOGHLY,C6935089,1495.0,1,1
ESTATE DAHISAR E MUMBAI,C5618289,1495.0,1,1
LAYOUT 2ND SECTOR BANGALORE,C8618458,1495.0,1,1
KUKATPALLY HYDERABAD HYDERABAD,C8134130,1494.0,1,1
ANJAR GANDHIDHAM,C5170417,1492.18,1,1
MUNIRABAD,C6627567,1490.85,1,1
CANDOLIN BARDEZ,C3219536,1490.0,1,1
METRO STN NEW DELHI,C6912545,1490.0,1,1
VARCA SALCETTE,C1011623,1490.0,1,1
RESAPUVANIPALEM VISAKHAPATNAM,C9053575,1489.0,1,1
N H ENGLISH SCHOO MIRA ROAD MUMBAI,C7820143,1487.0,1,1
BANGALORE URBAN,C8334366,1485.0,1,1
NADIAD KHEDA,C3925716,1485.0,1,1
OFFICE PURBA MEDINIPUR,C1511113,1485.0,1,1
MANTAPA HALL MANGALORE,C7422550,1482.0,1,1
TENALI,C9024481,1480.5,1,1
BHAYANDER EAST,C5330142,1480.0,1,1
HI BANKURA DURGAPUR,C7614223,1480.0,1,1
TAL DIST PALGHAR BOISAR,C3135155,1479.82,1,1
SEVALIA,C7392128,1478.15,1,1
24 PARGANAS,C6225111,1474.92,1,1
KADMA,C7729779,1474.0,1,1
TRIRUPATI NAGAR II VIRAR W THANE,C5629563,1470.0,1,1
KONDHWA KHURD PUNE,C8411371,1468.7,1,1
INDUSTRIAL ESTATE PAREL MUMBAI,C2031645,1467.0,1,1
VIMANNAGAR NAGAR ROAD PUNE,C7624231,1465.2,1,1
PUNAGAM SURAT,C5610219,1465.0,1,1
THALASSERI,C4127581,1465.0,1,1
TIWRI VASAI EAST,C5037787,1460.0,1,1
AMRAVATI DISTT AMRAVATI,C6429457,1459.0,1,1
BADLAPUR EAST (THANE),C3510128,1459.0,1,1
DENKANIKOTTA TALUK HOSUR,C5615143,1459.0,1,1
INTERNATIONAL BODHVIHAR DIBRUGARH,C5114167,1458.0,1,1
DHENKANAL DISTRICT,C4039873,1456.57,1,1
A THAKUR MALL THANE,C5466720,1456.0,1,1
OM TOWN SHIP SARTHANA SURAT,C6816418,1456.0,1,1
COMPLEX ANDHERI WEST MUMBAI,C7549184,1455.0,1,1
MOHANIA,C7942131,1454.0,1,1
MITHAKHALI ELLIS BRIDGE AHMEDABAD,C7131434,1452.06,1,1
AUNDH CAMP PUNE,C6826871,1450.0,1,1
MAHAD,C6615616,1450.0,1,1
MANIMAJRA CHANDIGARH,C8089040,1450.0,1,1
MOGAPPAIR,C7424659,1450.0,1,1
SINDHNUR,C7036721,1450.0,1,1
THIDANADU,C4981884,1450.0,1,1
ANDHERI RLY STN MUMBAI,C5627489,1448.0,1,1
BUNK KANCHIPURAM DT,C8629863,1448.0,1,1
COLA WORLI MUMBAI,C6031474,1447.0,1,1
KALIKA TEMPLE BANGALORE,C6312629,1445.0,1,1
MAHUWA,C3823716,1444.29,1,1
CHENGALPATTU,C7210137,1444.0,1,1
HOSPITAL BEHIND COIMBATORE,C3839243,1443.0,1,1
RBI GANGTOK,C8317730,1441.0,1,1
KATRAJ MUMBAI HIGHWAY NARHE PUNE,C4047649,1440.11,1,1
DEN HAAG,C6519968,1440.0,1,1
TRIPLICANE CHENNAI,C4039558,1440.0,1,1
CHOWK BADLAPUR,C2416590,1438.3,1,1
HRODYLYA HOSPITAL JAMESHEDPUR,C8084719,1437.0,1,1
RCHAVADY KOTTAKUPPAM VILLUPURAM,C4438360,1437.0,1,1
KOZHA,C2142249,1435.0,1,1
RAILWAY STATION MUMBAI,C2787639,1435.0,1,1
AUTOMOBILE CENTER MUMBAI,C1442343,1434.8,1,1
NO 2 KOLKATA,C3144212,1431.0,1,1
TECH WEB CENTER MUMBAI,C6924136,1431.0,1,1
SADARI,C5824653,1430.0,1,1
THANE(W),C5740774,1430.0,1,1
CARMONA SALCETTE,C3533168,1429.0,1,1
APARTMENT BANGALORE,C3319827,1428.0,1,1
KUMARAKOM,C1964159,1428.0,1,1
NR ABHYUDAYA BANK MUMBAI,C8615839,1428.0,1,1
SHIKOHABAD,C4317019,1427.0,1,1
POLICE STATION BANGALORE,C2231040,1425.44,1,1
DHAISAR EAST,C7122137,1425.0,1,1
SIANA,C5139423,1425.0,1,1
PHUNCHAWNG,C1373960,1420.0,1,1
WEST S O MUMBAI,C3688247,1420.0,1,1
BASSEIN THANE,C7740140,1419.77,1,1
HUSHIARPUR,C3921647,1419.0,1,1
KHORODI MUMBAI,C3470862,1418.9,1,1
ADSULIM SALCETE,C8790074,1418.0,1,1
KAVANAD,C3312262,1415.0,1,1
MULUND E  MUMBAI,C8942485,1410.0,1,1
NORTH TRIPURA,C4811576,1410.0,1,1
C C PUR,C1730122,1409.0,1,1
NR HANUMAN TEMPLE HYDERABAD,C5835313,1409.0,1,1
SARJAPUR ROAD BANGALORE,C4775939,1409.0,1,1
UDALPUR,C3425157,1409.0,1,1
KATTUPAKKAM,C1318990,1408.26,1,1
KOVAI,C7854024,1406.0,1,1
KARJAT,C1131463,1403.0,1,1
MUZAFFAR NAGAR,C6225224,1402.55,1,1
NO 1 BANJARA HILLS HYDERABAD,C7619280,1402.0,1,1
THIRUTHANI,C6129119,1402.0,1,1
ANDHERI KURLA ROAD MUMBAI,C2518168,1401.67,1,1
TAINAN,C5140318,1401.27,1,1
ANDHERI E  MUMBAI,C7225631,1400.0,1,1
"BARPETA ROAD, ASSAM",C4710679,1400.0,1,1
BUILDING MUMBAI,C8724922,1400.0,1,1
BULSAR VALSAD,C2020729,1400.0,1,1
CHATARA,C1628452,1400.0,1,1
DADAR MUMBAI,C7221670,1400.0,1,1
HYDERABAD R R DIST,C7623633,1400.0,1,1
JAHANGIRABAD BHOPAL,C4319090,1400.0,1,1
JOGESHWARI-E-MUMBAI,C6010522,1400.0,1,1
KUBRI,C5314271,1400.0,1,1
MAHAPE NAVI MUMBAI,C6142062,1400.0,1,1
NR LAMBODAR BLD MUMBAI,C2921033,1400.0,1,1
STUDIO MERTA CITY,C1926826,1400.0,1,1
WEST FASHION LOOK CHENNAI,C2124280,1400.0,1,1
MUMBAI (SUBURBAN),C3827414,1399.0,1,1
PANCHAYATHA KOLLAM,C4011435,1399.0,1,1
SHIRSUFAL,C4529023,1399.0,1,1
RISHRA,C1913134,1398.0,1,1
HR SEC SCHOOL SALEM,C7844256,1396.0,1,1
LAYOUT 5TH PHASE JP NGR BANGALORE,C8732922,1395.0,1,1
COTTON GREEN WEST MUMBAI,C3911777,1394.71,1,1
ANDHERI (W) MUMBAI MUMBAI,C7024640,1394.0,1,1
SEBASTIAN CHURCH KOCHUPALLY,C6486147,1394.0,1,1
WINES MIRJALGUDA HYDERABAD,C2641760,1394.0,1,1
HIGHWAY GOREGAON E MUMBAI,C8938778,1393.8,1,1
EVARARD NAGAR SION (E) MUMBAI,C2136139,1393.0,1,1
DHARAWAD,C3637862,1392.0,1,1
BANGALORE HSR LAYOUT,C6714960,1391.0,1,1
OFFICE THRISSUR,C1922677,1391.0,1,1
COLLEGE PATNA,C5513880,1390.0,1,1
NAVIMUMBAI NERUL NODE-3 THANE,C8942558,1390.0,1,1
PS-WEST AGARTALA WEST TRIPURA,C5132684,1390.0,1,1
KAMATH HOTEL NASHIK,C8282318,1388.0,1,1
KHARSWAN,C2721830,1388.0,1,1
GURDAS PUR,C5632649,1387.0,1,1
KASAVANAHALLI BENGALURU,C8738913,1387.0,1,1
MATHOOR,C8237962,1386.0,1,1
STANDARD CHARTERED BANK HYDERABAD,C7134920,1386.0,1,1
DEVAJI AND VIPPLAZA ZIRAKPUR,C2510664,1385.0,1,1
AURANGABAD AURANGABAD,C7230275,1384.0,1,1
SANTA CRUZ,C4736859,1383.9,1,1
BUBANESWAR,C4315759,1380.0,1,1
VADAGAON SHERI PUNE,C3323514,1380.0,1,1
WALLERS RD CHINTARIPERT CHENNAI,C3413268,1378.97,1,1
CHINSURAH,C5023539,1377.0,1,1
EAST THANE MUMBAI,C4931253,1376.8,1,1
RAMNAGAR NAINITAL RAMNAGAR,C8329827,1376.0,1,1
BHAYANDER THANE,C4815752,1373.96,1,1
CHURCH AMBATTUR CHENNAI,C8125655,1372.0,1,1
PALAKKAD DIST,C2833180,1372.0,1,1
KALPI,C7642676,1371.0,1,1
KAVALAPPARA PALAKKAD,C3333763,1370.0,1,1
NEW PANVEL W,C1242137,1370.0,1,1
BHAYANDAR (W),C8414058,1369.85,1,1
BHAYANDAR E,C3917820,1369.44,1,1
MEMPHIS,C2014875,1369.0,1,1
BHORANJ,C6216268,1368.76,1,1
RAMANATHAPURAM DT,C3751351,1368.0,1,1
PITHAMPUR,C3321119,1366.83,1,1
KULITHALAI,C7320659,1365.0,1,1
LUCKNOIW,C1140477,1365.0,1,1
SARAN CHAPRA,C5735090,1365.0,1,1
TEMPLE U BALANKA EAST GODAVARI DT,C4441569,1365.0,1,1
K V RENGA REDDY,C2434555,1362.0,1,1
KURLA MUMBAI,C3020953,1362.0,1,1
GOWDOWN NEW DELHI,C5253343,1361.0,1,1
NALASOPARA E MUMBAI,C4333259,1360.33,1,1
3 NAVI MUMBAI,C4739365,1360.0,1,1
CHUNABHATTI SIGNAL SION E,C1940931,1360.0,1,1
KALYAN-THANE,C5016836,1360.0,1,1
CITY NOIDA,C3611323,1359.0,1,1
SAIBABA MANDIR MUMBAI,C3613329,1359.0,1,1
TIRUMALGERRY SECUNDERADAD,C4331730,1359.0,1,1
WORLI,C2528334,1359.0,1,1
SAN JOSE,C2329936,1358.38,1,1
FEET ROAD NEW DELHI,C2617528,1356.0,1,1
ANDAMANS,C5417915,1354.0,1,1
ANNAPURNESHWARI TEMPLE RD BANGALORE,C4219657,1354.0,1,1
SUMBAL,C6511857,1354.0,1,1
TERMINAL 2 WADALA EAST MUMBAI,C2239789,1354.0,1,1
KURICHI,C2422566,1353.5,1,1
SANJAN,C5386386,1352.13,1,1
PALA KOTTAYAM,C5534474,1352.01,1,1
MUMBAI JOGESHWARI,C6628565,1352.0,1,1
24 PGR NORTH,C3434981,1350.0,1,1
DISTT PATIALA,C4924821,1350.0,1,1
GREATER NOIDA (WEST),C5037233,1350.0,1,1
KANNAPURAM,C8410922,1350.0,1,1
MANGUESHI,C2135738,1350.0,1,1
SMARAK NAGPUR,C8641186,1350.0,1,1
STCRUZ,C3325623,1350.0,1,1
MATHTHIGATTI,C3081148,1348.0,1,1
MITAI BANDAR HYDERABAD,C3830149,1347.0,1,1
HASAN,C2739325,1345.0,1,1
HOUSE BACK SIDE NEW DELHI,C8345922,1345.0,1,1
SO THANE,C6525961,1344.0,1,1
KAUSHMBI,C1710161,1343.5,1,1
GANGAPUR CITY,C5719454,1343.0,1,1
NAGAR PARVATI NAGAR NAGPUR NAGPUR,C8713523,1343.0,1,1
POOL ANDHERI E MUMBAI,C2140787,1343.0,1,1
DABHOLI ROAD SURAT,C2027525,1342.5,1,1
BADLAPUR (E) THANE,C2181522,1342.0,1,1
SANGVI FAMOUS CHOWK PUNE,C8032466,1341.0,1,1
MOSES RD MAHALAXMI MUMBAI,C4687959,1340.0,1,1
KADAVANTHRA,C1624728,1339.0,1,1
THIRUVALUR DT,C6520755,1339.0,1,1
UMARKHED,C8315668,1337.48,1,1
LINGARAJAPURAM BANGALORE,C8110788,1335.0,1,1
NEW ST BUS STAND JALGAON,C9038049,1335.0,1,1
DOMBIVLI E THANE,C3141766,1334.0,1,1
NEAR MINI MART BANGALORE,C6323085,1334.0,1,1
RAINSARY UNA,C2958469,1333.0,1,1
RING RD DEVERABESANAHALLI BANGALORE,C1433545,1333.0,1,1
TALUKA ANJAR  GANDHIDHAM,C6715423,1331.0,1,1
AMBERNATH E THANE,C6032878,1330.0,1,1
DURGA LODGE THANE,C5791646,1330.0,1,1
NEAR AYYAPPA MANDIR NAVI MUMBAI,C7414643,1330.0,1,1
SAKAKA,C5826447,1330.0,1,1
AREA BANGALORE,C8228038,1329.0,1,1
CENTRE MAJIWADA THANE,C6432679,1329.0,1,1
HAYATPUR RURKI,C3337923,1329.0,1,1
HIGHWAY GOREGAON (EAST) MUMBAI,C3714180,1328.0,1,1
SINNAR,C2117348,1328.0,1,1
BUILDING CUTTACK,C3162020,1327.0,1,1
DHARMAPURI DIST,C8323384,1327.0,1,1
PANGADA,C6127889,1326.0,1,1
SWEETS PUNE,C8037169,1324.0,1,1
AND 15/738 HAJI ALI MUMBAI,C5228445,1320.0,1,1
NORTH 24 PARGANS,C1014670,1320.0,1,1
THUTHIPET AMBUR,C7621565,1320.0,1,1
GAUTAMBUDDHA NAGAR,C7817460,1319.0,1,1
PALPA,C4841862,1319.0,1,1
KAKRABAN H S SCHOOL GOMATI,C4531647,1318.75,1,1
MUMBAI GIRGAON,C1730351,1318.0,1,1
KAVIYOOR,C4228387,1316.37,1,1
DEBAI,C7121227,1316.0,1,1
NARESHWARI NGR NASARAHALLI BANGALOR,C1126218,1316.0,1,1
ROAD MUMBAI,C3641481,1316.0,1,1
BUSINESS PARK MAHAPE NAVI MUMBAI,C2331724,1315.0,1,1
MUDIGERE,C4317425,1315.0,1,1
DEVAGHAR,C7618523,1313.0,1,1
MUSIRI,C7924663,1311.21,1,1
EPIP AREA WHITE FIELD BANGALORE,C5425786,1311.0,1,1
ELECTRONICS NEW BUS STAND SALEM,C6937562,1310.28,1,1
BALARPUR MAINPURI,C4785727,1310.0,1,1
DADAR,C6561915,1310.0,1,1
KURICHIKKRAR,C1822016,1310.0,1,1
NAUPADA THANE(W),C1523435,1310.0,1,1
POONITHURA,C7719639,1310.0,1,1
TRICHYA,C8942141,1310.0,1,1
ANDHERI LINK RD ANDHERI W MUMBAI,C4025449,1309.5,1,1
MADHURAI,C6830875,1309.0,1,1
TOTAL SUPER  STORE BANGALORE,C8217282,1307.0,1,1
ASHRAM ROAD AHMEDABAD,C6039428,1306.25,1,1
BANGALORE NORT,C5589872,1306.09,1,1
BLDG MUMBAI,C4621571,1305.0,1,1
THIRUNINDRAVUR,C8727450,1305.0,1,1
TIJARA DISTT ALWAR BHIWADI,C5241376,1305.0,1,1
BARAI,C1413964,1304.0,1,1
BUTTAREDDY GUDEM,C4140163,1303.0,1,1
GAMDI ANAND,C6133640,1303.0,1,1
NISSING,C1514453,1303.0,1,1
ANOOPPUR,C4519674,1301.0,1,1
DHAKOLA,C6916520,1301.0,1,1
(BRINDA BAN ) KOLKATA,C4233439,1300.0,1,1
ANANDPURR SAHIB,C6839869,1300.0,1,1
BADAUN,C2112730,1300.0,1,1
BANTWALA,C7339988,1300.0,1,1
BEACH CHENNAI,C6954338,1300.0,1,1
BUSDEPOT MUMBAI,C6417545,1300.0,1,1
CHAMARAJANAGAR (D),C3938551,1300.0,1,1
GANJAM O,C3728944,1300.0,1,1
GHODAPDEV MUMBAI,C8927971,1300.0,1,1
KINNAUR,C8737474,1300.0,1,1
LANE MUMBAI,C5011481,1300.0,1,1
MANGALORE TQ,C6326322,1300.0,1,1
MASTKHALANDAR RESTAURANT BANGALORE,C1355437,1300.0,1,1
NAGAR HYDERABAD,C6841663,1300.0,1,1
NEAR BATA MORE KOLKATA,C6028472,1300.0,1,1
ROAD ANAND,C9010338,1300.0,1,1
SENAPATI BAPAT ROAD PUNE,C8626688,1300.0,1,1
SIDHI,C3822132,1300.0,1,1
ROAD JAIPUR,C1692451,1299.7,1,1
POLE SHAHPUR AHMEDABAD,C7037763,1299.5,1,1
CITY LIGHT RD BHARTHANA VESU SURAT,C8914730,1299.0,1,1
CROSS SCHOOL THANE,C9037973,1299.0,1,1
J P NAGAR,C2567234,1299.0,1,1
KAMEPALLY MANDAL,C8040072,1299.0,1,1
SURYAPET TOWN AND MANDAL,C1028931,1299.0,1,1
TRIVANDRUM DT,C4844623,1299.0,1,1
PARGANAS NR UNIQUE HOMEOLAB KOLKATA,C7614587,1298.6,1,1
3 KALYANI NAGAR PUNE,C8397279,1298.0,1,1
BHATLURU,C8740679,1298.0,1,1
NAMSAI,C3738826,1298.0,1,1
PARK OUTER RING RD SHAOXING,C2414317,1298.0,1,1
SINNAR DISTH NASHIK,C1426750,1296.0,1,1
RAMANAGAR DIST,C2321171,1295.0,1,1
PAUD ROAD PUNE,C1083455,1292.95,1,1
NVAI MUMBAI,C7316881,1292.0,1,1
MALAD EAST MUMBAI,C9031861,1290.34,1,1
CIRCLE SURAT,C2824691,1290.0,1,1
DIST WEST SINGHBHUM,C2238186,1290.0,1,1
YANAM,C3161153,1290.0,1,1
MUMBAI KANDIVALI EAST MUMBAI,C3533891,1288.6,1,1
SALEM (DT),C5136489,1288.0,1,1
HEBRI P KARKALA TQ UDUPI D,C5113474,1287.0,1,1
MUMBAI KONKAN BHAVAN THANE,C6442161,1287.0,1,1
KARU VARAKUNDU,C8715788,1286.73,1,1
DISTRICT GHAZIABAD GHAZIABAD,C4527844,1286.0,1,1
DWARKA (GUJARAT),C2636512,1284.95,1,1
SHOWROOM SV RD ANDHERI (W) MUMBAI,C6441083,1283.27,1,1
PO NARANPURA VISTAR AHMEDABAD,C5339425,1282.0,1,1
ARPORA,C8016964,1280.0,1,1
DISTRICT CUTTACK,C1430415,1280.0,1,1
HOSUR ROAD BANGALORE,C8364079,1280.0,1,1
KRISHNAGIRI(DT) HOSUR,C2714664,1280.0,1,1
MALWANI MUMBAI,C5310813,1280.0,1,1
PO ERNAKULAM,C5515986,1280.0,1,1
PUDUKKOTTAI DISTRICT,C5722142,1280.0,1,1
SION HOSPITAL MUMBAI,C2737834,1280.0,1,1
THANE HANUMAN NAGAR,C1525852,1280.0,1,1
SAHIB STRT BANGALORE,C5230917,1279.0,1,1
MADANPURI MUMBAI,C3627084,1277.0,1,1
PUDUCHRRY,C3240981,1277.0,1,1
KALYAN (EAST),C7282458,1275.15,1,1
MEHATVAS,C8020490,1274.15,1,1
BANGALORE SOUTH BANGALORE,C4638959,1274.0,1,1
FACTORY BANGALORE,C6293818,1273.0,1,1
68A 69 69A KAMOTHE NAVI MUMBAI,C5640466,1272.3,1,1
BULANDSHAR,C7434057,1271.94,1,1
JP NGR 3RD PHASE BANGALORE,C4719012,1271.94,1,1
BAGHPAT BARAUT,C8421630,1271.6,1,1
BANGLOWS RAJKOT,C4211712,1270.0,1,1
DEOGARH DEOGARH RAJSAMAND,C1732513,1270.0,1,1
PANVEL PANVEL RAIGAD,C1329230,1270.0,1,1
WEST MUMBAI MUMBAI,C4414318,1270.0,1,1
MATDAR SANGH SECTOR 3A THANE,C2628958,1269.7,1,1
K K DIST,C5329863,1269.58,1,1
DIGHA NAVI MUMBAI,C6471781,1268.7,1,1
MILLS MUMBAI,C5058832,1268.0,1,1
BUILDING KOLKATA,C2611346,1266.0,1,1
VIJAYANAGAR BANGALORE,C5436964,1265.0,1,1
BAREILLY BAREILLY,C4619813,1264.0,1,1
CHOOLAIMEDU CHENNAI,C5922184,1264.0,1,1
UTTARAHALLI BANGALORE,C1140312,1264.0,1,1
DELHI DLEHI,C5420626,1263.86,1,1
RANGAREDDY DT,C6739269,1263.75,1,1
ALAPUZHA,C4733433,1263.0,1,1
STORES MANGALORE,C4416161,1262.0,1,1
KODINAR,C2783426,1261.5,1,1
LOTUS BUS STOP WORLI MUMBAI,C2017455,1260.0,1,1
SCHOOL CHANDNI CHOWK DELHI,C5936266,1260.0,1,1
SIDE CHENNAI,C5633734,1260.0,1,1
DOMBIVALI WEST KALYAN,C5040086,1258.0,1,1
LONAR,C6828242,1258.0,1,1
DOMBIVALI E THANE,C7622343,1256.15,1,1
LILUAH,C1815934,1255.55,1,1
SURAT KAMREJ ROAD SURAT,C8715823,1254.0,1,1
DIST UKHR UL,C2626557,1253.0,1,1
GOLDEN AC TEMPLE MUMBAI,C4215954,1253.0,1,1
ROAD VV PURAM BANGALORE,C1439523,1252.0,1,1
BERI,C2319467,1250.5,1,1
CHINCHPOKLI EAST MUMBAI,C8918419,1250.0,1,1
KANGRA HP DHARAMSHALA,C5325929,1250.0,1,1
LANE BOWRAMPET HYDERABAD,C4836364,1250.0,1,1
LOWERPAREL WEST MUMBAI,C3013255,1250.0,1,1
MADINIPUR,C1829272,1250.0,1,1
PALAJ,C4426960,1250.0,1,1
PURAPUZHA,C4215425,1250.0,1,1
SANGLA,C2835562,1250.0,1,1
THAKURANI KOLKATA,C8526949,1250.0,1,1
HYDRARABAD,C8829343,1245.0,1,1
NANEKARWADI PUNE,C7423575,1241.49,1,1
BOMMAHAHALLI BANGALORE,C7428467,1240.0,1,1
KHAR (W) MUMBAI,C2323947,1240.0,1,1
NEW PANVEL MUMBAI,C7129171,1240.0,1,1
NO-9 BLOCK-A MAHIPALPUR NEW DELHI,C1815433,1240.0,1,1
PRATHIPADU,C2038642,1240.0,1,1
BHALEJ RD ANAND,C4172260,1239.5,1,1
GIDC SACHIN SURAT,C7235751,1239.1,1,1
POOJA PARK KAROL BAGH NEW DELHI,C8754366,1236.0,1,1
NEVILLEHOUSE MUMBAI,C3014115,1235.95,1,1
NR ACCENTURE PUNE,C6398135,1235.0,1,1
KASUMPATI SHIMLA,C3338991,1234.5,1,1
PURBA MIDNAPUR,C5929560,1234.0,1,1
DEPOT BANGALORE,C3629590,1233.0,1,1
PARDI,C6071912,1233.0,1,1
TURBE STOR VASH-23,C8558748,1228.0,1,1
AL WAKRA,C3039156,1225.0,1,1
BAYAD,C5116491,1222.84,1,1
COLLEGE VASNA AHMEDABAD,C2922636,1220.0,1,1
GUJARAT BOTLLING CROSS RD AHMEDABAD,C1014963,1220.0,1,1
SENAPATI DIST,C5118871,1217.0,1,1
PATHANMTHITTA,C6066459,1216.37,1,1
NAIHATI 24PGS NORTH,C8910019,1216.0,1,1
HOME ALIGARH,C5116940,1214.0,1,1
ABASAN KOLKATA,C6232542,1212.0,1,1
VISAKHA PATNAM,C6413252,1211.0,1,1
MIRA RD,C3188980,1210.92,1,1
BAGPAT,C5966283,1210.35,1,1
NORTH  24 PARGANAS,C3481461,1210.0,1,1
BAKERY SECUNDERABAD,C1322860,1208.0,1,1
NUNGAMBAKKAM CHENNAI,C5526414,1207.0,1,1
THA THANE,C3728680,1206.13,1,1
KASARAGOD DT,C6011080,1205.0,1,1
SAKOLI,C4227725,1205.0,1,1
NORTH PARAVUR,C1424851,1203.0,1,1
RAJENDRANAGAR,C1129759,1200.95,1,1
(BEFORE YMCA BLDG) CHENNAI,C3423054,1200.0,1,1
BANGALORE HEBBAL,C7818280,1200.0,1,1
"DHARUHERA, REWARI",C2019774,1200.0,1,1
DISTRICT GANJAM,C1413127,1200.0,1,1
EAST GODAVARI DISTRICT,C6114492,1200.0,1,1
HINDAUN,C6518518,1200.0,1,1
JARLAHI,C3435658,1200.0,1,1
KALKAJI NEW DELHI,C9020217,1200.0,1,1
KALYAN EAST KALYAN,C2310236,1200.0,1,1
KHAJURAHO,C6545581,1200.0,1,1
KHORDHA ORISSA BHUBANESWAR,C5838440,1200.0,1,1
KOOTHATTUKULAM,C7219320,1200.0,1,1
MARG SANTOSH NGR GOREGAON E MUMBAI,C3524955,1200.0,1,1
MIRA RD E THANE,C2618314,1200.0,1,1
NAGAR BUSSTOP BANGALORE,C5229619,1200.0,1,1
NAHSIK,C2728117,1200.0,1,1
PETER S SCHOOL MAZGAON MUMBAI,C7811237,1200.0,1,1
QUPEM,C7316366,1200.0,1,1
RAPAR,C4441771,1200.0,1,1
REIS MAGOS,C8028369,1200.0,1,1
ROAD VASHI NAVI MUMBAI,C2010148,1200.0,1,1
SANCOALE,C7725715,1200.0,1,1
SCHOOL GOREGAON (E) MUMBAI,C7593467,1200.0,1,1
SOPARA MUMBAI THANE,C3163788,1200.0,1,1
SURAT CITY SURAT KATARGAM SURAT,C3036863,1200.0,1,1
TARAPUR APP THANE,C4016722,1200.0,1,1
TIRPUR,C7129638,1200.0,1,1
TIRUCHENGODE,C2525174,1200.0,1,1
VILE PARLE EAST,C3532117,1200.0,1,1
TAPI,C4711238,1199.72,1,1
B/H ATM UNION BANK OF INDIA NASHIK,C8815944,1199.0,1,1
BALIKUDA,C6711664,1199.0,1,1
BELTHUNGADY,C1826262,1199.0,1,1
HOSHANGABAD ITARSI,C1719118,1199.0,1,1
KENDUJHAR,C7726846,1199.0,1,1
MANKAPUR,C7414718,1199.0,1,1
SALCETE MARGAO,C8019963,1199.0,1,1
SAMALPUR,C3728981,1199.0,1,1
STN WOC ROAD RAJAJINAGAR BANGALORE,C3521577,1199.0,1,1
SWEETS CHENNAI,C2773984,1199.0,1,1
VIDYA MANDIR MUMBAI,C8517939,1199.0,1,1
MADURAI DT,C4228458,1198.0,1,1
NUMBER 8 NARWANA JIND HARYANA,C9028748,1195.0,1,1
POST NAROLI,C2470743,1195.0,1,1
TEMPLE VASCO,C4272446,1195.0,1,1
BAHADVR GARH,C6119351,1194.0,1,1
JAWAJA,C6711972,1194.0,1,1
ERANDWANE PUNE,C8520634,1193.0,1,1
STATION NEW DELHI,C2213973,1192.0,1,1
THANE VIRAR E,C8314880,1190.78,1,1
MAIN AJMER ROAD JAIPUR,C2223183,1190.46,1,1
ANJUNA,C3333789,1190.0,1,1
PHASE-I HINJEWADI PUNE,C1612686,1190.0,1,1
PLACE NEW DELHI,C1019560,1190.0,1,1
ELECTRIC OFFICE AGARTALA,C8834012,1188.96,1,1
STADIUM PUNE,C1739865,1188.0,1,1
NARENDRA NAGAR TEHRI GARHWAL,C8538592,1187.0,1,1
ALIGANJ,C2283446,1184.09,1,1
KUTTAMPUZHA,C2912866,1182.0,1,1
SIDDAPUR,C8428174,1181.6,1,1
CHOWK NASHIK,C4229235,1180.0,1,1
THANE MIRA ROAD THANE,C4034169,1180.0,1,1
VIRAR EAST VIRAR (EAST) THANE,C6728664,1180.0,1,1
CLUB SOUTH 24 PARGANAS,C5919549,1178.0,1,1
FARM ROAD ANDHERI EAST MUMBAI,C5324026,1178.0,1,1
NR BALBIR KARTANA STORE AMRITSAR,C4437732,1177.0,1,1
RAJASMAND,C1839238,1177.0,1,1
AMBARNATH THANE BADLAPUR,C4830380,1175.0,1,1
KAURTHALA,C7138422,1175.0,1,1
SHOP KOLKATA,C1172248,1175.0,1,1
LAIKOL,C3723944,1174.0,1,1
SRIPERUMBUDHUR,C4630329,1172.0,1,1
OFFICE MUMBAI,C5427929,1171.0,1,1
DEBNAGAR,C8425361,1170.0,1,1
NAVI MUMBAI VASHI,C1024563,1170.0,1,1
NOTTINGHAM,C5029091,1170.0,1,1
GOPALPURI TALUKA ANJAR GANDHIDHAM,C7635824,1169.97,1,1
